<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.15	01:00:00	3212.14	3212.24	3210.37	3211.40	628	0	3
2025.04.15	01:15:00	3211.44	3213.22	3211.28	3213.08	325	0	3
2025.04.15	01:30:00	3212.95	3213.39	3210.88	3211.91	665	0	3
2025.04.15	01:45:00	3211.95	3214.10	3211.42	3212.67	980	0	3
2025.04.15	02:00:00	3212.70	3214.21	3210.84	3214.04	1536	0	3
2025.04.15	02:15:00	3214.02	3215.22	3211.17	3213.00	1129	0	3
2025.04.15	02:30:00	3213.04	3214.40	3211.25	3212.09	784	0	3
2025.04.15	02:45:00	3212.07	3212.83	3211.29	3211.89	725	0	6
2025.04.15	03:00:00	3211.89	3217.66	3209.96	3217.65	2374	0	3
2025.04.15	03:15:00	3217.61	3225.20	3216.90	3223.18	2427	0	3
2025.04.15	03:30:00	3223.09	3225.81	3217.10	3221.55	2471	0	3
2025.04.15	03:45:00	3221.56	3223.94	3219.84	3223.60	1709	0	3
2025.04.15	04:00:00	3223.62	3224.16	3218.70	3219.23	1589	0	3
2025.04.15	04:15:00	3219.23	3221.80	3219.12	3220.88	1044	0	3
2025.04.15	04:30:00	3220.83	3224.47	3220.44	3222.17	1362	0	3
2025.04.15	04:45:00	3222.24	3225.01	3221.75	3224.27	1089	0	3
2025.04.15	05:00:00	3224.07	3228.03	3223.76	3225.11	1740	0	6
2025.04.15	05:15:00	3225.11	3225.63	3223.64	3223.94	1401	0	3
2025.04.15	05:30:00	3223.89	3225.95	3223.50	3225.66	903	0	6
2025.04.15	05:45:00	3225.63	3228.92	3223.15	3228.29	1322	0	3
2025.04.15	06:00:00	3228.29	3230.00	3227.18	3227.82	1004	0	3
2025.04.15	06:15:00	3227.84	3229.01	3226.82	3228.86	724	0	3
2025.04.15	06:30:00	3228.87	3230.49	3227.09	3229.44	1146	0	3
2025.04.15	06:45:00	3229.44	3232.61	3229.37	3231.67	1356	0	3
2025.04.15	07:00:00	3231.66	3232.01	3227.44	3227.69	1332	0	3
2025.04.15	07:15:00	3227.65	3228.58	3223.63	3223.67	1434	0	6
2025.04.15	07:30:00	3223.66	3227.41	3221.63	3222.36	1994	0	3
2025.04.15	07:45:00	3222.35	3226.31	3220.68	3224.47	1575	0	3
2025.04.15	08:00:00	3224.55	3227.89	3223.08	3226.10	1717	0	3
2025.04.15	08:15:00	3226.09	3227.67	3223.97	3226.72	1706	0	3
2025.04.15	08:30:00	3226.77	3228.73	3225.33	3227.99	1603	0	3
2025.04.15	08:45:00	3227.98	3228.38	3224.37	3225.07	1605	0	3
2025.04.15	09:00:00	3225.11	3226.66	3221.98	3222.20	1673	0	3
2025.04.15	09:15:00	3222.20	3223.77	3219.83	3220.66	1857	0	3
2025.04.15	09:30:00	3220.51	3220.93	3217.60	3220.27	1778	0	3
2025.04.15	09:45:00	3220.24	3225.57	3217.35	3225.55	2195	0	3
2025.04.15	10:00:00	3225.57	3231.23	3224.29	3231.15	3382	0	3
2025.04.15	10:15:00	3231.10	3232.14	3228.59	3229.43	2229	0	3
2025.04.15	10:30:00	3229.56	3230.31	3225.99	3227.88	2001	0	3
2025.04.15	10:45:00	3227.76	3229.29	3225.40	3227.63	1681	0	3
2025.04.15	11:00:00	3227.64	3230.04	3226.53	3228.65	1404	0	3
2025.04.15	11:15:00	3228.65	3229.63	3226.98	3228.55	1330	0	3
2025.04.15	11:30:00	3228.55	3228.73	3223.39	3223.76	1228	0	3
2025.04.15	11:45:00	3223.76	3224.18	3221.09	3222.59	1530	0	3
2025.04.15	12:00:00	3222.63	3226.90	3221.76	3226.30	1387	0	3
2025.04.15	12:15:00	3226.30	3226.30	3223.46	3224.39	982	0	3
2025.04.15	12:30:00	3224.39	3225.42	3222.36	3223.66	1240	0	3
2025.04.15	12:45:00	3223.65	3224.16	3219.65	3220.17	1477	0	3
2025.04.15	13:00:00	3220.16	3224.15	3220.10	3221.87	1360	0	3
2025.04.15	13:15:00	3221.82	3222.86	3219.66	3220.30	1303	0	3
2025.04.15	13:30:00	3220.29	3220.93	3218.12	3218.85	1486	0	3
2025.04.15	13:45:00	3218.85	3220.97	3216.72	3220.20	1826	0	3
2025.04.15	14:00:00	3220.04	3224.45	3219.44	3223.68	2172	0	3
2025.04.15	14:15:00	3223.70	3226.11	3214.25	3219.46	3077	0	3
2025.04.15	14:30:00	3219.39	3222.33	3215.38	3220.36	2329	0	3
2025.04.15	14:45:00	3220.38	3223.40	3218.35	3221.45	2375	0	3
2025.04.15	15:00:00	3221.43	3226.30	3219.87	3222.52	2845	0	3
2025.04.15	15:15:00	3222.52	3224.00	3218.89	3220.88	2438	0	3
2025.04.15	15:30:00	3220.83	3224.21	3214.94	3215.01	3709	0	3
2025.04.15	15:45:00	3215.00	3218.55	3211.58	3213.13	3834	0	3
2025.04.15	16:00:00	3213.08	3221.93	3212.99	3220.16	3618	0	3
2025.04.15	16:15:00	3220.18	3226.90	3219.00	3224.58	3489	0	3
2025.04.15	16:30:00	3224.43	3225.82	3220.01	3222.26	2805	0	3
2025.04.15	16:45:00	3222.25	3224.33	3219.47	3222.69	2555	0	3
2025.04.15	17:00:00	3222.69	3222.93	3216.83	3219.13	2968	0	3
2025.04.15	17:15:00	3219.09	3222.05	3217.69	3221.86	1998	0	3
2025.04.15	17:30:00	3221.86	3224.03	3219.04	3219.11	1970	0	3
2025.04.15	17:45:00	3219.12	3221.91	3218.45	3221.32	1960	0	3
2025.04.15	18:00:00	3221.32	3223.39	3220.83	3222.97	1569	0	3
2025.04.15	18:15:00	3222.98	3223.30	3219.85	3221.50	1577	0	3
2025.04.15	18:30:00	3221.54	3222.55	3219.45	3221.75	1793	0	3
2025.04.15	18:45:00	3221.75	3222.33	3220.68	3221.48	1507	0	3
2025.04.15	19:00:00	3221.48	3223.21	3220.43	3221.38	1315	0	3
2025.04.15	19:15:00	3221.37	3224.13	3220.50	3223.75	1690	0	3
2025.04.15	19:30:00	3223.76	3229.61	3223.61	3228.72	1913	0	3
2025.04.15	19:45:00	3228.67	3230.69	3227.56	3227.90	1864	0	3
2025.04.15	20:00:00	3227.94	3228.82	3225.57	3226.71	1608	0	3
2025.04.15	20:15:00	3226.77	3228.57	3226.10	3228.43	1499	0	3
2025.04.15	20:30:00	3228.38	3229.56	3226.63	3227.96	1311	0	4
2025.04.15	20:45:00	3227.96	3229.68	3227.32	3229.12	1062	0	3
2025.04.15	21:00:00	3229.10	3231.77	3228.77	3231.77	1087	0	3
2025.04.15	21:15:00	3231.77	3231.86	3226.67	3226.78	1400	0	3
2025.04.15	21:30:00	3226.78	3227.98	3226.12	3227.89	1154	0	3
2025.04.15	21:45:00	3227.87	3229.84	3226.91	3229.84	1308	0	3
2025.04.15	22:00:00	3229.87	3233.57	3229.72	3231.13	1017	0	3
2025.04.15	22:15:00	3231.09	3231.09	3226.67	3228.53	645	0	3
2025.04.15	22:30:00	3228.47	3230.32	3227.92	3228.18	514	0	3
2025.04.15	22:45:00	3228.18	3231.45	3226.44	3230.25	433	0	6
2025.04.16	00:00:00	3230.68	3233.25	3230.60	3232.03	419	0	7
2025.04.16	00:15:00	3232.04	3235.10	3231.28	3234.76	493	0	6
2025.04.16	00:30:00	3234.52	3238.88	3234.14	3238.68	1003	0	3
2025.04.16	00:45:00	3238.71	3242.11	3237.38	3241.25	995	0	3
2025.04.16	01:00:00	3241.30	3241.60	3238.32	3241.49	1001	0	3
2025.04.16	01:15:00	3241.53	3243.53	3239.95	3242.80	1036	0	3
2025.04.16	01:30:00	3242.73	3248.47	3242.33	3243.77	1537	0	3
2025.04.16	01:45:00	3243.77	3251.69	3240.56	3251.68	2054	0	3
2025.04.16	02:00:00	3251.68	3261.89	3251.58	3256.22	3181	0	3
2025.04.16	02:15:00	3256.20	3262.32	3255.66	3261.39	2198	0	3
2025.04.16	02:30:00	3261.51	3266.73	3261.36	3263.61	2229	0	3
2025.04.16	02:45:00	3263.64	3268.15	3263.45	3264.43	2014	0	3
2025.04.16	03:00:00	3264.30	3275.01	3264.16	3269.70	3858	0	3
2025.04.16	03:15:00	3269.74	3273.41	3264.56	3264.76	2998	0	3
2025.04.16	03:30:00	3264.75	3266.94	3256.07	3265.79	3071	0	3
2025.04.16	03:45:00	3265.79	3271.41	3265.45	3270.16	1910	0	3
2025.04.16	04:00:00	3270.16	3275.28	3268.70	3271.31	2446	0	3
2025.04.16	04:15:00	3271.41	3273.25	3269.90	3271.67	1268	0	3
2025.04.16	04:30:00	3271.61	3274.21	3268.66	3269.25	1711	0	3
2025.04.16	04:45:00	3269.25	3270.38	3266.91	3267.69	1564	0	3
2025.04.16	05:00:00	3267.69	3273.55	3266.12	3271.78	1729	0	3
2025.04.16	05:15:00	3271.80	3276.35	3267.00	3275.78	1695	0	3
2025.04.16	05:30:00	3275.72	3277.08	3274.96	3276.12	1185	0	3
2025.04.16	05:45:00	3276.12	3281.75	3275.13	3281.43	1761	0	5
2025.04.16	06:00:00	3281.43	3283.76	3279.29	3279.56	1282	0	3
2025.04.16	06:15:00	3279.56	3279.60	3270.72	3271.29	1534	0	4
2025.04.16	06:30:00	3271.34	3280.28	3269.34	3279.09	2347	0	3
2025.04.16	06:45:00	3279.09	3287.71	3276.74	3283.56	1816	0	3
2025.04.16	07:00:00	3283.55	3288.78	3283.55	3287.23	1712	0	3
2025.04.16	07:15:00	3287.24	3290.50	3286.19	3289.02	1450	0	3
2025.04.16	07:30:00	3288.98	3291.75	3287.64	3288.85	2225	0	3
2025.04.16	07:45:00	3288.85	3291.12	3286.37	3289.74	1997	0	3
2025.04.16	08:00:00	3289.81	3290.08	3285.95	3289.55	2154	0	3
2025.04.16	08:15:00	3289.57	3292.66	3289.52	3290.37	1496	0	3
2025.04.16	08:30:00	3290.40	3295.20	3286.80	3288.92	3033	0	3
2025.04.16	08:45:00	3288.89	3292.01	3287.49	3291.81	2336	0	3
2025.04.16	09:00:00	3291.75	3297.96	3291.31	3297.01	3336	0	3
2025.04.16	09:15:00	3297.03	3297.91	3292.31	3297.10	2301	0	3
2025.04.16	09:30:00	3297.12	3297.69	3294.65	3294.85	1900	0	3
2025.04.16	09:45:00	3294.93	3300.65	3294.72	3300.35	2370	0	3
2025.04.16	10:00:00	3300.35	3309.89	3299.40	3309.65	3334	0	3
2025.04.16	10:15:00	3309.89	3317.76	3299.60	3299.68	4508	0	3
2025.04.16	10:30:00	3299.63	3301.39	3288.74	3292.30	4865	0	3
2025.04.16	10:45:00	3292.30	3309.97	3291.07	3306.97	3555	0	3
2025.04.16	11:00:00	3307.01	3308.04	3300.02	3307.13	2797	0	3
2025.04.16	11:15:00	3307.11	3310.95	3305.36	3305.44	2237	0	3
2025.04.16	11:30:00	3305.29	3307.41	3301.86	3302.09	1892	0	3
2025.04.16	11:45:00	3302.14	3305.22	3301.76	3303.52	1729	0	3
2025.04.16	12:00:00	3303.56	3306.00	3299.67	3299.88	1994	0	3
2025.04.16	12:15:00	3299.86	3304.58	3299.61	3303.97	1529	0	3
2025.04.16	12:30:00	3304.06	3305.21	3302.31	3304.77	1440	0	3
2025.04.16	12:45:00	3304.44	3306.85	3302.23	3304.12	1638	0	3
2025.04.16	13:00:00	3304.12	3305.28	3296.27	3297.63	2330	0	3
2025.04.16	13:15:00	3297.67	3300.48	3293.06	3294.93	2204	0	3
2025.04.16	13:30:00	3294.98	3303.72	3294.98	3303.05	1937	0	3
2025.04.16	13:45:00	3303.05	3313.86	3303.05	3306.69	3258	0	3
2025.04.16	14:00:00	3306.61	3309.64	3304.65	3307.15	2429	0	3
2025.04.16	14:15:00	3307.15	3308.98	3304.90	3307.40	1950	0	3
2025.04.16	14:30:00	3306.84	3312.66	3302.43	3312.47	2967	0	3
2025.04.16	14:45:00	3312.48	3313.37	3305.77	3307.27	2819	0	3
2025.04.16	15:00:00	3307.32	3311.16	3304.69	3306.47	2873	0	3
2025.04.16	15:15:00	3306.37	3308.86	3298.91	3305.02	3341	0	3
2025.04.16	15:30:00	3304.79	3306.51	3296.71	3298.87	3706	0	3
2025.04.16	15:45:00	3298.79	3316.45	3298.60	3311.56	4081	0	3
2025.04.16	16:00:00	3311.65	3319.53	3307.34	3309.03	4664	0	3
2025.04.16	16:15:00	3309.14	3314.74	3307.35	3313.02	3539	0	3
2025.04.16	16:30:00	3312.93	3314.73	3309.43	3309.84	3042	0	3
2025.04.16	16:45:00	3309.78	3312.58	3306.13	3308.41	3253	0	3
2025.04.16	17:00:00	3308.43	3314.22	3305.24	3309.19	3759	0	3
2025.04.16	17:15:00	3309.24	3314.26	3308.61	3314.08	2492	0	3
2025.04.16	17:30:00	3314.19	3324.93	3313.91	3321.77	3215	0	3
2025.04.16	17:45:00	3321.77	3328.16	3320.97	3325.28	2958	0	3
2025.04.16	18:00:00	3325.29	3328.45	3324.24	3326.25	2740	0	3
2025.04.16	18:15:00	3326.20	3333.01	3325.97	3331.99	2326	0	3
2025.04.16	18:30:00	3331.97	3332.23	3321.55	3322.48	2977	0	3
2025.04.16	18:45:00	3322.44	3327.28	3322.20	3327.26	2370	0	3
2025.04.16	19:00:00	3327.27	3328.72	3325.35	3326.71	1986	0	4
2025.04.16	19:15:00	3326.84	3330.47	3326.52	3329.94	2260	0	3
2025.04.16	19:30:00	3329.76	3332.71	3324.30	3329.92	2911	0	3
2025.04.16	19:45:00	3328.51	3329.82	3325.94	3328.11	2081	0	3
2025.04.16	20:00:00	3328.05	3332.99	3326.34	3332.11	2409	0	3
2025.04.16	20:15:00	3332.09	3338.70	3331.58	3338.25	2054	0	3
2025.04.16	20:30:00	3338.27	3339.51	3336.20	3338.18	1827	0	3
2025.04.16	20:45:00	3337.95	3340.62	3337.19	3338.27	2135	0	3
2025.04.16	21:00:00	3338.28	3342.46	3337.43	3338.88	2200	0	4
2025.04.16	21:15:00	3338.84	3341.25	3337.95	3339.40	1705	0	3
2025.04.16	21:30:00	3339.46	3340.19	3336.46	3338.06	1632	0	3
2025.04.16	21:45:00	3338.06	3339.89	3335.88	3336.53	2049	0	3
2025.04.16	22:00:00	3336.62	3339.94	3334.24	3334.31	1153	0	7
2025.04.16	22:15:00	3334.37	3338.83	3334.37	3338.60	900	0	4
2025.04.16	22:30:00	3338.60	3339.16	3337.42	3339.07	866	0	3
2025.04.16	22:45:00	3339.13	3342.15	3338.45	3341.51	840	0	3
2025.04.17	00:00:00	3348.75	3356.02	3348.75	3354.44	1098	0	3
2025.04.17	00:15:00	3354.44	3357.86	3352.32	3352.81	1252	0	3
2025.04.17	00:30:00	3352.81	3354.77	3351.61	3352.78	863	0	4
2025.04.17	00:45:00	3352.78	3353.14	3350.31	3351.16	672	0	3
2025.04.17	01:00:00	3351.18	3353.55	3348.78	3349.91	924	0	3
2025.04.17	01:15:00	3349.88	3352.07	3349.59	3351.04	650	0	3
2025.04.17	01:30:00	3351.03	3351.93	3349.47	3351.37	939	0	4
2025.04.17	01:45:00	3351.37	3352.72	3346.88	3349.86	1220	0	3
2025.04.17	02:00:00	3349.89	3350.92	3343.63	3345.28	2283	0	3
2025.04.17	02:15:00	3345.24	3349.40	3344.54	3348.60	1649	0	3
2025.04.17	02:30:00	3348.60	3351.14	3341.97	3342.62	1940	0	3
2025.04.17	02:45:00	3342.61	3348.47	3341.86	3345.29	1718	0	3
2025.04.17	03:00:00	3345.29	3353.57	3343.20	3352.89	2744	0	3
2025.04.17	03:15:00	3352.89	3356.26	3347.48	3347.99	2423	0	4
2025.04.17	03:30:00	3347.94	3348.14	3329.37	3342.74	4371	0	3
2025.04.17	03:45:00	3342.60	3342.61	3320.65	3324.05	4921	0	3
2025.04.17	04:00:00	3324.00	3335.38	3320.96	3335.23	3181	0	3
2025.04.17	04:15:00	3335.32	3338.73	3332.02	3337.04	1918	0	3
2025.04.17	04:30:00	3337.04	3339.77	3329.82	3331.72	2727	0	4
2025.04.17	04:45:00	3331.63	3340.76	3329.46	3340.30	2258	0	3
2025.04.17	05:00:00	3340.31	3341.64	3337.15	3340.65	1914	0	3
2025.04.17	05:15:00	3340.67	3342.95	3339.05	3342.62	1626	0	3
2025.04.17	05:30:00	3342.53	3343.09	3339.00	3341.73	1729	0	3
2025.04.17	05:45:00	3341.73	3344.55	3340.15	3344.55	1253	0	3
2025.04.17	06:00:00	3344.56	3344.56	3338.73	3343.77	1737	0	3
2025.04.17	06:15:00	3343.57	3343.68	3340.26	3341.65	1251	0	3
2025.04.17	06:30:00	3341.71	3341.86	3338.34	3338.38	1335	0	3
2025.04.17	06:45:00	3338.38	3341.57	3337.77	3341.40	1002	0	3
2025.04.17	07:00:00	3341.40	3345.24	3336.56	3336.64	1526	0	3
2025.04.17	07:15:00	3336.64	3340.91	3336.61	3337.03	856	0	3
2025.04.17	07:30:00	3337.01	3337.42	3333.17	3333.28	1939	0	3
2025.04.17	07:45:00	3333.14	3336.10	3328.31	3329.15	1945	0	3
2025.04.17	08:00:00	3329.16	3330.82	3325.10	3330.62	3330	0	3
2025.04.17	08:15:00	3330.62	3332.95	3325.29	3327.84	2631	0	3
2025.04.17	08:30:00	3327.84	3332.89	3327.01	3328.92	2016	0	3
2025.04.17	08:45:00	3328.96	3332.39	3328.17	3328.74	2119	0	3
2025.04.17	09:00:00	3328.72	3330.14	3319.99	3322.23	3008	0	3
2025.04.17	09:15:00	3322.20	3323.37	3314.31	3316.93	3629	0	3
2025.04.17	09:30:00	3316.93	3325.28	3316.55	3323.15	2704	0	3
2025.04.17	09:45:00	3323.15	3324.30	3320.24	3323.47	1835	0	3
2025.04.17	10:00:00	3323.48	3324.97	3319.64	3322.31	1785	0	3
2025.04.17	10:15:00	3322.30	3323.41	3316.74	3316.74	2013	0	3
2025.04.17	10:30:00	3316.66	3321.63	3312.63	3318.31	2512	0	3
2025.04.17	10:45:00	3318.32	3324.44	3318.11	3324.18	1282	0	3
2025.04.17	11:00:00	3324.13	3324.62	3320.57	3322.54	1473	0	3
2025.04.17	11:15:00	3322.49	3326.81	3321.48	3323.96	2062	0	3
2025.04.17	11:30:00	3323.83	3324.80	3322.03	3322.05	1382	0	3
2025.04.17	11:45:00	3322.02	3323.62	3321.22	3321.54	1238	0	3
2025.04.17	12:00:00	3321.53	3324.61	3321.02	3324.23	1290	0	3
2025.04.17	12:15:00	3324.23	3333.90	3322.47	3325.47	2077	0	3
2025.04.17	12:30:00	3325.46	3329.92	3324.85	3328.52	1682	0	3
2025.04.17	12:45:00	3328.49	3329.08	3326.04	3327.56	1155	0	4
2025.04.17	13:00:00	3327.56	3330.98	3326.89	3329.67	1287	0	3
2025.04.17	13:15:00	3329.69	3332.49	3323.05	3326.94	2048	0	3
2025.04.17	13:30:00	3326.84	3329.82	3322.36	3323.11	1753	0	3
2025.04.17	13:45:00	3323.28	3327.62	3322.35	3327.37	2032	0	3
2025.04.17	14:00:00	3327.44	3338.97	3327.34	3336.24	2300	0	3
2025.04.17	14:15:00	3336.24	3342.31	3325.12	3325.40	3503	0	3
2025.04.17	14:30:00	3325.40	3329.30	3322.60	3323.96	3189	0	3
2025.04.17	14:45:00	3323.99	3328.35	3322.30	3328.13	2454	0	3
2025.04.17	15:00:00	3328.32	3331.42	3324.97	3326.44	3437	0	3
2025.04.17	15:15:00	3326.50	3329.14	3321.47	3322.83	2930	0	3
2025.04.17	15:30:00	3322.84	3331.93	3320.07	3329.47	4069	0	3
2025.04.17	15:45:00	3329.66	3329.66	3311.93	3315.17	4785	0	3
2025.04.17	16:00:00	3315.23	3315.23	3305.12	3312.48	4956	0	3
2025.04.17	16:15:00	3312.44	3313.70	3301.63	3303.35	4156	0	3
2025.04.17	16:30:00	3303.57	3304.43	3283.86	3294.59	6059	0	3
2025.04.17	16:45:00	3294.66	3296.86	3286.00	3291.22	4445	0	3
2025.04.17	17:00:00	3291.28	3303.73	3290.67	3303.30	4088	0	3
2025.04.17	17:15:00	3303.35	3304.78	3297.00	3297.92	3324	0	3
2025.04.17	17:30:00	3297.98	3299.80	3293.48	3297.17	2567	0	3
2025.04.17	17:45:00	3297.17	3299.47	3294.81	3296.27	2450	0	3
2025.04.17	18:00:00	3296.32	3300.05	3294.87	3299.64	2673	0	3
2025.04.17	18:15:00	3299.71	3310.05	3299.64	3309.96	2659	0	3
2025.04.17	18:30:00	3310.00	3313.72	3309.70	3310.40	2768	0	6
2025.04.17	18:45:00	3310.38	3318.70	3308.57	3316.06	2969	0	3
2025.04.17	19:00:00	3316.08	3322.55	3315.55	3319.34	2611	0	3
2025.04.17	19:15:00	3319.38	3320.44	3314.69	3315.04	2169	0	6
2025.04.17	19:30:00	3315.17	3318.72	3314.17	3318.62	1713	0	3
2025.04.17	19:45:00	3318.67	3322.24	3317.86	3318.91	1806	0	3
2025.04.17	20:00:00	3318.88	3320.82	3317.58	3319.22	1604	0	3
2025.04.17	20:15:00	3319.26	3320.37	3317.94	3319.13	1541	0	3
2025.04.17	20:30:00	3319.12	3319.13	3314.93	3316.66	1399	0	3
2025.04.17	20:45:00	3316.72	3317.47	3314.27	3316.36	1452	0	3
2025.04.17	21:00:00	3316.33	3317.97	3315.32	3315.45	1585	0	3
2025.04.17	21:15:00	3315.39	3315.48	3310.96	3312.68	1712	0	3
2025.04.17	21:30:00	3312.69	3320.19	3312.02	3320.07	2021	0	3
2025.04.17	21:45:00	3320.18	3321.93	3318.89	3320.64	1785	0	3
2025.04.17	22:00:00	3320.67	3322.40	3318.10	3321.80	1006	0	3
2025.04.17	22:15:00	3321.80	3324.95	3320.51	3324.82	814	0	3
2025.04.17	22:30:00	3324.85	3327.42	3324.04	3327.03	788	0	3
2025.04.17	22:45:00	3326.97	3328.82	3326.17	3327.83	651	0	6
2025.04.21	00:00:00	3331.77	3338.39	3330.95	3338.22	1063	0	3
2025.04.21	00:15:00	3338.06	3352.99	3338.06	3343.24	2546	0	3
2025.04.21	00:30:00	3343.24	3347.80	3340.76	3346.78	1474	0	3
2025.04.21	00:45:00	3346.79	3348.06	3342.44	3345.79	1070	0	3
2025.04.21	01:00:00	3346.00	3351.63	3343.07	3347.58	1825	0	3
2025.04.21	01:15:00	3347.46	3349.31	3343.89	3348.92	1160	0	4
2025.04.21	01:30:00	3348.91	3350.64	3343.69	3346.46	1197	0	3
2025.04.21	01:45:00	3346.47	3349.56	3344.40	3347.95	1155	0	7
2025.04.21	02:00:00	3348.03	3356.04	3347.54	3354.00	2365	0	4
2025.04.21	02:15:00	3354.00	3355.99	3352.23	3355.35	1480	0	4
2025.04.21	02:30:00	3355.36	3370.56	3355.19	3369.63	2779	0	3
2025.04.21	02:45:00	3369.64	3369.72	3364.78	3368.55	2420	0	3
2025.04.21	03:00:00	3368.64	3376.63	3368.14	3373.62	3879	0	3
2025.04.21	03:15:00	3373.73	3375.71	3367.20	3370.99	2679	0	3
2025.04.21	03:30:00	3370.98	3376.98	3370.44	3376.08	1797	0	3
2025.04.21	03:45:00	3376.13	3378.31	3371.68	3377.58	1979	0	3
2025.04.21	04:00:00	3377.53	3382.51	3374.20	3377.34	2494	0	3
2025.04.21	04:15:00	3377.34	3382.19	3376.40	3381.36	1814	0	4
2025.04.21	04:30:00	3381.61	3384.42	3379.45	3382.62	2087	0	3
2025.04.21	04:45:00	3382.40	3385.23	3381.94	3384.70	1670	0	3
2025.04.21	05:00:00	3384.68	3385.16	3380.38	3381.07	1877	0	3
2025.04.21	05:15:00	3381.06	3383.51	3378.25	3382.12	1725	0	3
2025.04.21	05:30:00	3382.12	3385.14	3382.12	3383.21	1153	0	3
2025.04.21	05:45:00	3383.20	3384.51	3381.98	3382.30	1310	0	3
2025.04.21	06:00:00	3382.30	3382.30	3373.67	3373.69	2059	0	3
2025.04.21	06:15:00	3373.69	3376.73	3369.39	3374.35	1597	0	3
2025.04.21	06:30:00	3374.36	3376.95	3373.36	3376.94	794	0	12
2025.04.21	06:45:00	3376.94	3376.94	3373.95	3376.32	826	0	3
2025.04.21	07:00:00	3376.33	3385.69	3375.71	3382.67	2020	0	3
2025.04.21	07:15:00	3382.61	3383.04	3378.89	3381.54	1150	0	4
2025.04.21	07:30:00	3381.60	3384.16	3379.67	3382.54	1752	0	3
2025.04.21	07:45:00	3382.53	3385.87	3381.53	3385.36	1362	0	3
2025.04.21	08:00:00	3385.36	3389.51	3382.25	3387.90	2616	0	3
2025.04.21	08:15:00	3387.91	3390.71	3387.02	3389.31	1884	0	3
2025.04.21	08:30:00	3389.40	3391.71	3387.70	3390.91	1974	0	3
2025.04.21	08:45:00	3390.74	3393.18	3389.36	3392.51	1798	0	3
2025.04.21	09:00:00	3392.32	3394.76	3390.92	3393.76	1936	0	3
2025.04.21	09:15:00	3393.79	3395.89	3392.46	3394.36	2031	0	3
2025.04.21	09:30:00	3394.26	3395.58	3390.91	3391.53	2092	0	3
2025.04.21	09:45:00	3391.55	3391.64	3381.70	3385.17	3096	0	3
2025.04.21	10:00:00	3385.10	3387.49	3383.59	3385.24	1947	0	3
2025.04.21	10:15:00	3385.23	3390.01	3383.88	3389.18	2034	0	3
2025.04.21	10:30:00	3389.21	3390.32	3386.94	3390.19	1486	0	8
2025.04.21	10:45:00	3390.18	3394.15	3390.18	3392.80	1812	0	4
2025.04.21	11:00:00	3392.80	3396.37	3392.00	3394.27	1767	0	3
2025.04.21	11:15:00	3394.26	3396.93	3391.57	3395.66	1993	0	3
2025.04.21	11:30:00	3395.68	3396.17	3393.37	3395.30	1509	0	6
2025.04.21	11:45:00	3395.30	3395.45	3390.75	3394.76	1852	0	7
2025.04.21	12:00:00	3394.82	3396.87	3392.75	3396.85	1414	0	4
2025.04.21	12:15:00	3396.82	3397.77	3394.58	3395.72	1564	0	3
2025.04.21	12:30:00	3395.83	3396.56	3392.08	3392.64	1365	0	3
2025.04.21	12:45:00	3392.59	3396.82	3391.89	3394.92	1731	0	3
2025.04.21	13:00:00	3394.87	3394.87	3386.35	3388.77	1815	0	3
2025.04.21	13:15:00	3388.73	3392.65	3386.57	3392.53	2165	0	3
2025.04.21	13:30:00	3392.67	3404.00	3392.50	3403.44	3068	0	3
2025.04.21	13:45:00	3403.45	3405.83	3401.68	3404.35	2094	0	3
2025.04.21	14:00:00	3404.47	3406.59	3401.64	3402.43	2416	0	4
2025.04.21	14:15:00	3402.42	3407.86	3397.94	3398.48	3060	0	3
2025.04.21	14:30:00	3398.48	3407.38	3398.09	3407.26	2433	0	3
2025.04.21	14:45:00	3407.26	3415.71	3406.67	3414.90	2584	0	3
2025.04.21	15:00:00	3414.82	3424.32	3414.60	3420.65	4088	0	3
2025.04.21	15:15:00	3420.77	3421.67	3412.82	3416.52	3208	0	3
2025.04.21	15:30:00	3416.54	3420.47	3405.20	3416.69	4896	0	3
2025.04.21	15:45:00	3416.78	3426.80	3414.68	3420.35	3791	0	3
2025.04.21	16:00:00	3420.35	3430.12	3419.16	3426.41	3527	0	3
2025.04.21	16:15:00	3426.40	3429.39	3421.49	3426.41	3468	0	3
2025.04.21	16:30:00	3426.41	3427.72	3415.18	3418.13	3680	0	3
2025.04.21	16:45:00	3418.08	3418.86	3408.79	3416.66	3403	0	3
2025.04.21	17:00:00	3416.64	3418.61	3407.86	3411.93	3413	0	3
2025.04.21	17:15:00	3411.92	3420.97	3411.14	3420.60	2765	0	4
2025.04.21	17:30:00	3420.59	3426.34	3414.74	3423.38	2735	0	3
2025.04.21	17:45:00	3423.33	3424.37	3418.80	3422.97	2670	0	3
2025.04.21	18:00:00	3422.97	3424.03	3415.92	3416.42	2753	0	3
2025.04.21	18:15:00	3416.42	3417.10	3413.47	3414.44	2081	0	3
2025.04.21	18:30:00	3414.44	3415.56	3410.14	3413.09	1791	0	3
2025.04.21	18:45:00	3413.04	3416.02	3412.80	3414.53	1673	0	4
2025.04.21	19:00:00	3414.62	3415.10	3406.00	3408.95	2952	0	3
